"Cell1"	"Cell2"	"Cell3"	"Cell4"	"Cell5"	"Cell6"	"Cell7"	"Cell8"	"Cell9"	"Cell10"	"Cell11"	"Cell12"	"Cell13"	"Cell14"	"Cell15"	"Cell16"	"Cell17"	"Cell18"	"Cell19"	"Cell20"	"Cell21"	"Cell22"	"Cell23"	"Cell24"	"Cell25"	"Cell26"	"Cell27"	"Cell28"	"Cell29"	"Cell30"	"Cell31"	"Cell32"	"Cell33"	"Cell34"	"Cell35"	"Cell36"	"Cell37"	"Cell38"	"Cell39"	"Cell40"	"Cell41"	"Cell42"	"Cell43"	"Cell44"	"Cell45"	"Cell46"	"Cell47"	"Cell48"	"Cell49"	"Cell50"	"Cell51"	"Cell52"	"Cell53"	"Cell54"	"Cell55"	"Cell56"	"Cell57"	"Cell58"	"Cell59"	"Cell60"	"Cell61"	"Cell62"	"Cell63"	"Cell64"	"Cell65"	"Cell66"	"Cell67"	"Cell68"	"Cell69"	"Cell70"	"Cell71"	"Cell72"	"Cell73"
"HDGFRP3"	6.77849763965018	8.31042075169091	5.03310267672159	6.11401764344689	-3.57057338628167	5.64988566206739	3.96095269129858	5.89590386249742	9.62598058325914	-1.62223935932674	10.5468983247766	8.1466152230407	8.27720246255007	8.06695947356868	7.33797435973161	10.3080196540175	8.63877575045673	8.75510499794012	8.64632964182908	9.00639403136598	1.38712293801437	2.67855761021284	10.7288839087051	0.113394114583074	-0.22251912240405	6.50311485602034	8.55136979970557	6.41732114956073	0.999974653699864	-3.26674612298414	9.09608933402021	3.91543679588081	8.94655771410663	2.48960589647357	9.34307212220335	-1.05220309763321	2.17171595018288	1.77887677615604	3.70723962241596	5.08261438949699	-3.44266781356818	9.0682239428154	5.39547006812018	4.04953989970148	8.08229090710508	-2.52545808744516	11.0975147166879	10.0529052253537	0.100697247855856	7.12897639532657	7.30960604166277	8.17598455324702	7.22128493834771	2.57547978378676	9.03841844068504	8.42527852553123	-0.971413513489158	-0.922233501238949	4.72662161533243	9.18472526328408	5.3576507123629	7.36476719681879	0.223787311220694	8.3746052965792	7.09900583152035	1.30716651136756	3.60156145402469	3.23425432823026	9.29192763471726	8.65138179945803	9.38581155432978	4.45069068665093	9.32595941807007
"ADD2"	8.59779144628886	-3.54535516187588	-3.51518875846807	8.31042075169091	-3.57057338628167	8.58831079118374	8.24073752640706	9.52321670237709	4.26195322511048	-1.62223935932674	6.36160441063183	-3.24147533558598	-3.53309074462103	2.76701996341311	4.76832453270318	2.35093380133161	4.52600629612461	3.15110541670233	6.57926606730304	8.20183267509872	-3.54752969742284	3.58947455598557	3.55520057896721	-3.19636292216603	2.38729712018607	6.50311485602034	3.88243546620939	3.25479520236402	-4.11258362067086	-3.26674612298414	4.26452691479636	-3.43164398777361	4.96017452309556	-3.36022225922591	8.65590503591415	-3.42540075543808	4.32075996829217	-3.21365197713198	0.480969641484948	6.05650142511875	-3.44266781356818	4.8980400377003	-3.34557781926374	8.47365660752127	1.59878254492408	-2.52545808744516	3.73269592960418	-3.4239980362381	-3.56351393544055	-2.60982033779587	4.67489856230114	3.49911564306036	7.39869064191684	-3.35382335563782	6.50547747006674	10.4852971773436	3.96467732890909	-0.922233501238949	-3.82708190832407	9.57379339099165	-3.87063384630624	6.63754758923535	-3.16312352104563	4.65990437406352	8.51722565187109	-3.15476197832059	-2.9327283075887	-3.35893618221255	7.03967366463642	-1.14807788397799	8.07244491565981	-3.15824200406801	6.37919346003487
"AKAP9"	6.42683696405703	7.21879656664084	-1.82394586766054	-3.67641834395408	2.59260590047189	-3.37902259599041	4.14751704478202	-0.145974839452366	6.1951851371194	7.97693751272065	-0.697650948266929	5.13928543246539	0.100697247855856	0.800145639541354	5.89590386249742	9.83557944681886	7.03307524803434	-3.11248928843602	-3.01497946628932	8.86721455538174	3.946008990074	2.29602692975365	7.78258811846436	1.67339346313674	1.83393447251254	-2.35875518966778	7.46235161970745	1.941731182223	4.74833569877092	7.20369328524959	7.4251632789175	8.11493698092133	8.25874779421934	4.39350866759849	11.0085640461568	3.49104589490039	4.55155919639799	2.36599599237549	0.480969641484948	-3.34871052906309	3.295473864268	9.70142302552584	8.68186321130541	6.19203033254966	4.11696974224529	-2.52545808744516	3.73269592960418	7.37693919035546	7.49420201245505	4.13828793082227	8.88265859685215	6.32035198895143	1.17586012392279	6.18094205791509	8.61261264505005	2.60596289628186	-0.971413513489158	-0.922233501238949	8.60649244728298	1.15994151515207	8.78671421707632	8.56275920906052	7.40345608263479	6.96353703075529	2.37139191671616	5.68115655369317	2.64638993196286	8.36047719048704	7.74074068850155	3.86640227231341	8.95451492174623	-3.15824200406801	7.22377331005458
"CCNB1"	-4.07678181720623	-0.141915591042041	-0.374475115692674	-3.67641834395408	-1.90913723535227	-3.37902259599041	-3.85945525500272	-3.42259531703811	-3.39845790130682	7.96072314211851	-3.34871052906309	10.9379399511323	-3.53309074462103	-4.08134345469125	-4.22096971512673	-4.1086573025044	-4.19749016454676	-3.11248928843602	-3.01497946628932	-3.9518299230974	6.03084214474008	-2.90281580811171	-1.43825252324269	10.2500084900198	1.83393447251254	-2.35875518966778	-3.42852237160585	-3.61489321234394	3.07703991631572	-0.325081130901396	-3.84429528592334	7.35961296462823	-1.8569524183739	8.46021677745346	-0.315165358232678	-1.05220309763321	-3.89670196581787	-3.21365197713198	-3.01748760143909	-3.34871052906309	-3.44266781356818	-4.2187715689323	1.29466913794949	-3.24556412385025	1.47426389552718	-2.52545808744516	-1.21704623143761	-3.4239980362381	4.96729065295838	-2.60982033779587	-3.87063384630624	-4.18663425700757	-4.26817405501937	-0.654843814765177	-1.12796961238519	-4.29318735091286	-0.971413513489158	-0.922233501238949	-0.162376713113111	1.15994151515207	4.4144533089944	-2.65104702474832	-3.16312352104563	-3.87063384630624	-4.29715319498402	10.690158831963	9.11986293969607	-3.35893618221255	-3.16452501227582	2.68025359307511	0.931037378992683	-3.15824200406801	-3.78108390243096
"RAB4B"	1.70633751722277	-1.19652045639261	3.19684624337815	3.24010748952635	-3.57057338628167	-3.37902259599041	3.6432834827656	5.40695134015484	5.7592772157376	-1.62223935932674	5.7144658900112	-3.24147533558598	0.73771553313206	-0.341550367764272	0.381286204653603	4.38262048567359	-2.67219148104792	0.174722228922581	4.02777520204009	2.0580749074622	-1.20808283979783	-2.90281580811171	6.76588508724873	0.896339751066472	-3.27993724222195	2.65440229404689	-1.02113143521928	7.29463850599587	-3.01158948626372	4.76564700139963	0.962689669225609	-1.18823862813931	3.46965693309129	0.688467294657064	1.6579437568799	4.33189136933022	6.95712838236799	1.07430357569273	6.72936251185756	4.98242409866242	3.53709692255936	6.55413778736171	2.50366847953801	5.74795334436124	0.913061916843953	7.62741299202183	-1.21704623143761	-3.4239980362381	-1.55027840960009	-2.60982033779587	3.09490980182611	2.00188025508649	10.2500084900198	1.58437358162733	-1.71764915070005	8.54916962050779	-0.971413513489158	-0.922233501238949	-2.12439014368633	1.15994151515207	-1.90233220060023	-2.65104702474832	0.392014954145941	-1.60400085780961	9.07605460270908	-3.15476197832059	1.00921678381212	2.62852479508159	1.59878254492408	-1.14807788397799	4.77478929883084	3.42754095276427	3.36827155557354
"NABP1"	1.30716651136756	6.43753332933648	7.99599340119274	-1.36286815139297	9.45708404267631	9.3942794607327	-3.85945525500272	-3.42259531703811	-3.39845790130682	10.4449705215979	-3.34871052906309	9.09152459990681	-0.987241167088405	-2.43007956142052	6.08326231247253	-4.1086573025044	-3.82708190832407	-3.11248928843602	-3.01497946628932	3.8155523917263	2.83997588789912	-2.90281580811171	-1.43825252324269	2.06213418988257	4.20329785414865	-2.35875518966778	-0.734327249763141	-3.61489321234394	9.60200404583573	-0.325081130901396	3.75872885145117	-3.43164398777361	-0.657607092308866	2.41866701295507	-3.43571485950683	9.73275254358341	-2.39547315803278	1.11213391086693	0.480969641484948	-3.34871052906309	1.95152967345566	-1.80860743579725	-0.279546069466338	-3.24556412385025	2.28336122342999	2.33932075862381	-1.21704623143761	-0.162376713113111	6.27515158771661	-2.60982033779587	-2.86335359283007	-3.35382335563782	-3.10914052511861	9.83229277678134	0.120804096268064	-4.29318735091286	-0.971413513489158	4.50177891106122	7.6439996206598	1.15994151515207	-1.89327875078424	-2.65104702474832	-3.16312352104563	-1.90157458890077	0.886480357891123	-0.307624042644838	8.60143465309739	-0.229527149499638	-3.35926559514543	0.909630530542888	1.38072218634059	11.3126937521196	-2.47904552932646
"CASP9"	-1.86810543840079	5.00592130729446	3.17909205275311	-3.67641834395408	-1.90913723535227	2.63440524061214	-2.60379951112911	-3.42259531703811	3.27059643123177	-1.62223935932674	-3.34871052906309	-3.24147533558598	2.04930085479954	-4.08134345469125	3.23058808281809	-1.28519258498163	0.633337981039691	-3.11248928843602	-3.01497946628932	1.03540735418709	-0.5840086127555	-2.90281580811171	-1.43825252324269	1.7442990027258	9.45475727486488	-2.35875518966778	2.67855761021284	-3.61489321234394	-0.180137578106633	-3.26674612298414	-2.2372957750656	3.99575903392215	-2.96287030240992	-3.36022225922591	-0.385890046679755	-1.05220309763321	1.15434516318283	4.35317397105708	-3.01748760143909	-3.34871052906309	-1.43172626338607	9.83557944681886	-0.851121728778812	-3.24556412385025	4.1406473571197	-2.52545808744516	-1.21704623143761	2.6915910341469	4.92219444044709	5.50695207637238	-2.8307782055485	-2.39547315803278	1.56188985413013	4.46098274745565	-3.5648319534578	-2.84635670913131	-0.971413513489158	-0.922233501238949	-1.34901391536548	1.15994151515207	-2.52276996192961	-2.65104702474832	2.74656318983527	3.39982928150773	-1.91594227010432	-3.15476197832059	3.79512132277395	1.80172723142395	5.29068435256234	-3.4808334738882	-3.15824200406801	-3.15824200406801	-3.45465802709099
"LAPTM4B"	7.02046173095113	7.14266575553606	7.82920604576208	2.61763751988144	6.68916203535392	2.63440524061214	9.04381455937577	4.05746601130117	9.98245632462453	9.91223517335489	3.59585524022942	6.21746025420978	6.5740030364346	4.36069513294303	8.03964925183754	10.9567367579518	6.9303186305064	10.0015677256287	3.48848886167558	7.92664050399873	2.61209067213172	9.29192763471726	8.37933059665421	5.46924604169647	7.73845491033456	3.84888285247758	8.174040887568	7.74074068850155	5.49921538734757	3.07255644140714	3.48848886167558	8.31525636386891	4.34871003559811	7.86291551967563	5.96915843355293	6.23334882457494	6.94126813502854	4.99254005704279	4.7611258250685	2.33195975527958	8.99022906854256	5.13604852604635	8.08665084896338	3.3968931077401	8.15815439999061	6.30922271738237	-1.21704623143761	6.84311999755083	7.45794757067604	6.05878693881957	-1.48553497226048	6.61862729623399	9.60779191686005	7.49885521934027	1.02321661592763	9.61233726679619	9.97295644389214	6.08559225880901	5.95856806004911	1.15994151515207	5.97522549859114	-2.65104702474832	6.54696346517736	7.92479692651064	-2.23329485077421	6.7556611047298	8.60649244728298	7.29894551026215	-0.886269827469358	8.15569586167642	9.0130826033984	9.03841844068504	1.68476406397632
"MSH2"	-1.06273628440978	2.17493499798094	-1.82394586766054	-3.67641834395408	3.87770032588569	-0.621339297029346	6.74209894899278	-3.42259531703811	0.125193139516181	-1.62223935932674	1.77239285510752	-3.24147533558598	1.29144502640397	4.07949055606873	3.43183290923456	-3.2810454864472	-3.05032789526551	-3.11248928843602	-3.01497946628932	0.131410525468107	3.10330912793481	-2.90281580811171	3.55520057896721	-3.19636292216603	-0.22251912240405	-2.35875518966778	0.116415053019945	-1.05220309763321	2.76403223695874	1.61493719424249	3.35084071843834	4.82586827514224	-2.72689543795345	1.66471570157648	3.36497070761522	-0.227171705754748	0.553557583579631	5.40417232517798	-3.01748760143909	4.72662161533243	-3.44266781356818	9.68294131705863	-3.34557781926374	-3.24556412385025	8.57029988128501	-2.52545808744516	-1.21704623143761	3.5926648981075	1.16384048198254	-2.60982033779587	-2.37894599667357	2.77000768986749	0.223787311220694	1.79091388266906	6.98591925294884	9.13688329413687	-0.971413513489158	-0.922233501238949	1.7442990027258	1.15994151515207	3.49911564306036	2.72664407977894	-3.16312352104563	-3.41503692468158	-1.87925845842768	-3.15476197832059	2.58580972095719	2.86323208715459	3.11020548604345	3.3822442324682	4.72365705230236	-3.15824200406801	-2.30469471380381
"4833439L19RIK"	7.88886544126735	8.70828507334729	7.01123932326521	0.666212107169161	-3.57057338628167	-3.37902259599041	10.6233898486865	8.20863954346857	3.90714002201804	5.39843168916065	9.80782409676548	7.49885521934027	9.79099509372645	10.020002861706	8.25874779421934	4.96017452309556	8.95451492174623	8.85220204787163	3.80420691415001	7.49420201245505	1.1728404820824	1.79646706813358	4.22217752061721	2.02566322305362	-3.27993724222195	8.25626098518444	4.05746601130117	10.0683354128996	8.18787244577654	3.97852844923482	9.16689814209313	8.15077167304759	4.64135072578286	7.96072314211851	5.56326022700973	8.03232263700806	-0.79309514281182	7.51078445253291	-3.01748760143909	3.91543679588081	8.70224459614917	5.72623717143994	9.34801257938995	-3.24556412385025	7.79331140300481	4.96373258802697	9.19620744445597	6.9526890326048	6.59282481077001	8.13550238429975	6.91515588179768	7.80476461708324	1.24217046227365	8.49994678764878	10.1761734998743	10.0428272617696	7.97061559159357	6.03084214474008	6.08326231247253	1.15994151515207	6.38924017916893	3.98110335506851	9.12444486062524	8.56275920906052	7.80476461708324	5.88636327492412	5.81256306569685	8.95799053688928	8.74692829182153	-1.14807788397799	6.04646258410527	9.09988458444386	9.19620744445597
"STAT1"	-3.96390239593738	2.69838199975997	10.6377594295353	-3.67641834395408	6.96841001031598	4.08377260459047	-3.85945525500272	2.9879017809132	-3.39845790130682	9.44661429246776	-3.34871052906309	-3.24147533558598	-3.53309074462103	4.30059132427895	-0.196296823918063	-2.62760711345059	-1.99030489721997	-3.11248928843602	-3.01497946628932	-3.9518299230974	7.52108395977968	5.50996574645815	-1.43825252324269	-3.19636292216603	10.0153246322993	-2.35875518966778	-3.14068019055343	-3.61489321234394	10.6516876258598	9.25502168830765	-1.60400085780961	4.37652963486374	-1.76576611318185	-3.36022225922591	-0.460199200802387	7.4668735408937	-3.89670196581787	-3.21365197713198	0.480969641484948	-3.34871052906309	9.51872264254358	6.21746025420978	-3.34557781926374	-3.24556412385025	-3.45687706206123	6.48582915570654	-1.21704623143761	-0.819403933029083	3.10582739710069	1.68476406397632	-2.9954393331873	-0.821823386305761	-3.70474646579736	1.05788674347852	5.93508875007302	-3.73036065431996	8.74692829182153	3.97595354340114	0.710933940450521	1.15994151515207	0.588838840243512	8.91422692591526	3.05956437797787	-1.38448313106117	-3.05525941194681	1.38072218634059	-2.9327283075887	-3.35893618221255	1.52537574880703	-1.14807788397799	0.256137458905277	-3.15824200406801	-3.71642594857542
"AFF4"	6.52272045753565	7.59929978575306	8.80867565256789	10.4206551359711	9.70142302552584	6.93456325774732	6.75822910892285	2.21206410032424	9.07605460270908	6.80994624517423	10.1333168144287	1.69541676884837	8.1100153069679	9.60779191686005	5.54075055108217	5.63597483775934	6.27515158771661	10.0384641904813	9.24254741298494	6.80447818912233	8.49187542960196	7.97377655215711	4.95629223199654	2.52694982496434	11.6906095011463	8.75096775404939	6.46708725729601	6.04646258410527	8.11493698092133	9.0110550448686	8.43884991826069	7.1201017966156	3.49104589490039	3.03539190540884	1.21159176603427	5.36237074783281	2.76047167743545	6.35737087070809	10.1263739272271	8.18787244577654	9.27299907737595	7.34638658025091	10.0570656385103	9.74256722521669	6.17445692233297	10.6377594295353	5.02431502314752	9.0632169312512	6.33903770551414	2.66959656013069	9.2009453746627	5.81256306569685	-0.229527149499638	6.53713897200111	9.5525106724689	8.18259612771531	5.82495793956397	8.67670100205943	9.63456425093078	10.4661422696074	7.56945153376778	9.97295644389214	7.76225543108207	6.58594406786751	3.01754557555434	8.46021677745346	9.9495344143211	8.68186321130541	6.40806820318555	6.87927519553055	8.09094350599178	2.54897904758627	8.47365660752127
"TWF1"	-0.395185230363726	4.31682599935709	6.66271977039635	1.8820356702609	2.93655061892629	10.0938470259228	8.05910548986376	9.08071000754815	3.45572144600748	6.07681263681561	8.87968691608076	3.38952779495066	6.11627418989017	6.32035198895143	6.2314090103853	8.20183267509872	5.75146535021317	10.9849750553419	5.35474322467815	3.528206799989	4.46922972504434	10.1866658239148	4.65105494973927	0.678732608893991	3.50242449355768	-2.35875518966778	7.15547281751894	5.3826712584269	7.02316393552876	2.43246710593178	3.82883411418573	3.00492116679964	5.45812914481799	-0.536116946551924	8.63877575045673	4.96729065295838	0.23655287975983	7.35699018217118	5.59186958619499	2.00706921112	5.27396874523963	6.59282481077001	9.53503189380541	-3.24556412385025	7.09514310303771	9.3019176350626	-1.21704623143761	4.07327169456725	4.48930220454623	1.68476406397632	-0.286565759918336	5.05364539256991	2.47477920226376	6.90861142359861	5.89899798235232	1.64149881356787	5.43788311386953	9.0632169312512	4.49665108133329	1.15994151515207	5.73629659353452	-2.65104702474832	2.41238248080156	3.88876162385675	3.999005405654	7.21361317557812	1.7267931509153	-0.5840086127555	8.2894874596274	-1.14807788397799	6.30336098761799	7.93139935385378	6.21746025420978
"EIF3I"	5.33206141822467	5.20023284208258	6.81181917458059	9.68734057712729	6.70992948964519	5.64988566206739	6.23876650807681	7.00431574354984	8.64885572064356	8.67670100205943	5.41191194420176	7.27236446901988	7.06437453447545	8.35590040140314	6.60724474400143	4.97006180694205	4.91974704286084	8.26832827284567	8.00424110405442	6.07269290749518	6.26863592653254	0.909630530542888	8.99022906854256	6.81369210398694	6.63981675451064	3.84888285247758	4.39350866759849	7.26732628466666	7.84268961230766	2.86118416392128	7.35436782073728	5.97887043776596	6.53916902543754	6.77425835175002	9.20483799907615	8.30231393246203	4.24218797711075	7.93139935385378	8.2894874596274	2.9879017809132	8.15569586167642	5.67936793611481	5.81476930822692	2.46904107275487	7.6218038741525	8.28562469808113	5.02431502314752	6.497180386433	5.20023284208258	7.61071321647725	3.19247875473027	2.22567512831934	10.1147080066624	8.51722565187109	7.25674313259717	9.19253340147925	9.60200404583573	5.08261438949699	4.79376488590325	10.4376143287219	6.05878693881957	4.90407771061816	7.73325719440713	5.54075055108217	7.99599340119274	8.08229090710508	6.41732114956073	5.14852763319432	6.15189100089751	5.87007608111737	5.59186958619499	7.45794757067604	7.47804701358879
"PLEK"	-4.00184010134851	-3.54535516187588	0.480969641484948	-3.67641834395408	-0.331286583307681	10.4263325458313	-1.48394543512483	2.7860237811791	5.67936793611481	7.02831406065749	-0.697650948266929	-3.24147533558598	-3.53309074462103	2.42556705944342	-4.22096971512673	-0.657607092308866	2.26025861634579	-3.11248928843602	-3.01497946628932	-0.660370369852555	-1.20808283979783	4.92957300522964	-1.43825252324269	-3.19636292216603	6.38924017916893	-2.35875518966778	-4.29318735091286	5.24468739040071	0.100697247855856	0.79662794465329	-2.26191813065007	-3.43164398777361	-2.82128317799097	-1.04737968690323	-4.2187715689323	-3.42540075543808	6.79920077525481	-3.21365197713198	0.480969641484948	-3.34871052906309	-3.44266781356818	-0.578208611304974	5.75146535021317	-3.24556412385025	-4.21987064202951	2.33932075862381	-1.21704623143761	-1.28519258498163	-3.56351393544055	-2.60982033779587	-3.39845790130682	-2.01984768311012	4.29244468284704	-1.0574696910215	-4.26817405501937	7.90666151742891	3.96467732890909	-0.922233501238949	-3.82708190832407	1.15994151515207	-3.87063384630624	12.5861622853987	-3.16312352104563	-1.64465601409909	-3.5648319534578	-3.15476197832059	-2.9327283075887	-3.35893618221255	1.1253180934135	-3.4808334738882	1.10679315925847	-3.15824200406801	-3.56653537000034
"MITF"	0.666212107169161	6.88514258016153	9.71088028673644	-3.67641834395408	-3.57057338628167	5.41191194420176	-3.85945525500272	-3.42259531703811	-3.39845790130682	-1.62223935932674	5.64988566206739	3.08282992818357	7.21361317557812	0.940313348083212	6.72542516423325	-1.4212610424054	-0.111263714006228	-3.11248928843602	-3.01497946628932	-1.10186023925338	-3.54752969742284	-2.90281580811171	6.89081028867985	10.2564438768134	-3.27993724222195	-2.35875518966778	1.39894691299821	-3.61489321234394	2.81404043379274	3.58947455598557	-2.16821815865844	4.07327169456725	-1.89106452609338	5.31500249130115	-1.90233220060023	7.05507297565729	0.962689669225609	9.28143231666086	-3.01748760143909	-3.34871052906309	3.67012814414427	8.90827478337103	4.41136916851848	-3.24556412385025	-3.13825553946272	2.33932075862381	-1.21704623143761	0.604677830343627	4.16847461115548	6.54408127202566	2.87882393341972	-2.39547315803278	-0.385890046679755	8.93722413983747	2.59260590047189	-2.60015381292238	-0.971413513489158	-0.922233501238949	6.11627418989017	1.15994151515207	7.52629647431904	-2.65104702474832	6.80447818912233	-2.50845354008819	-2.39290820863802	1.07430357569273	8.03016196497104	7.6575908357897	-1.82080848786734	-1.14807788397799	-1.1300673346247	6.10497370409248	-2.95027343186679
"HTATSF1"	3.53068305273287	8.4820427436895	2.99442406047043	3.14122551248091	6.7939781503966	3.528206799989	6.24392184949148	8.63443462244393	4.45699628825242	-1.62223935932674	0.392014954145941	7.63861459173309	5.53511932407438	9.65112529116178	4.16847461115548	3.96840196651959	6.05164216721239	-3.11248928843602	1.98910461738767	5.63215205662299	6.64491153319294	3.45572144600748	-1.43825252324269	9.62185466184568	8.92837788873529	3.84888285247758	6.23334882457494	-1.05220309763321	6.24861056100661	4.36069513294303	8.32026146036545	7.72579868087948	4.4461223442635	8.20650388059637	9.17157609269183	7.5720967556958	0.962689669225609	5.7592772157376	8.174040887568	4.34350747503307	6.03589200795364	6.48299648295535	6.22367638469165	-0.463722081656144	7.4376892073697	6.0442348145588	-1.21704623143761	4.91101604453995	7.86291551967563	9.15129222816722	1.78536069720455	9.04725238688369	10.1866658239148	8.68186321130541	6.43753332933648	1.92020628207525	8.6680205213203	7.01123932326521	8.16315889506474	1.15994151515207	5.28206597306724	8.34497356223849	6.11627418989017	6.90028192187056	3.6432834827656	5.52414763808154	8.28396574576727	7.01544176695985	6.05164216721239	10.4206551359711	0.302529378367728	5.51297941654392	5.55303404667381
"SSRP1"	3.67314804155545	6.29476708583378	8.60396355019019	5.83447561653465	5.97522549859114	7.86291551967563	6.29476708583378	5.79086883274976	2.61473955826701	9.83557944681886	1.17586012392279	5.46496175912616	8.93722413983747	9.81779615494399	6.55773029237229	6.23334882457494	5.29702459128588	0.174722228922581	-3.01497946628932	6.90861142359861	8.98265017697964	7.06012264184892	-1.43825252324269	10.0153246322993	10.9279097395409	7.68416643598844	-0.660370369852555	1.62568331014438	3.84610089545452	6.81181917458059	5.91987607985722	10.2682370734896	8.30589777023188	8.75096775404939	1.06709138111036	6.81875323775336	0.752144352374296	9.11209475559146	4.92464183803334	-0.307624042644838	7.23406948523639	-0.515639418498541	5.9046087950376	8.96391009199458	4.07327169456725	7.72807196876309	6.29476708583378	9.58837041438593	9.86687879732749	3.03891614594851	6.91864196276834	8.08229090710508	1.17586012392279	9.66958696870905	9.53950473227646	8.92837788873529	7.56343918827567	7.56343918827567	9.25502168830765	7.35174545930338	8.54916962050779	1.53078444447374	7.62741299202183	4.92710742163149	4.44840651545721	6.45043509811756	9.66601002443839	9.04381455937577	7.22895310697954	11.2002225063655	2.50928419941319	7.33797435973161	2.16061215320287
"MSR1"	-4.29715319498402	-3.54535516187588	9.81306347224166	-3.67641834395408	0.412938315938558	12.6423146726166	-3.85945525500272	-3.42259531703811	-3.39845790130682	-1.62223935932674	-3.34871052906309	-3.24147533558598	-3.53309074462103	-2.98124465795038	-0.279546069466338	-3.8582560309852	-3.14068019055343	-3.11248928843602	-3.01497946628932	-3.9518299230974	1.38712293801437	-2.90281580811171	-1.43825252324269	-3.19636292216603	7.52791724851986	-2.35875518966778	-4.29318735091286	-1.05220309763321	-3.12714741601054	9.76374860694513	-3.93565562962849	-3.43164398777361	-3.15476197832059	-3.36022225922591	-4.2187715689323	-3.42540075543808	-3.89670196581787	-3.21365197713198	-3.01748760143909	-3.34871052906309	0.140635436116489	-4.2187715689323	-3.34557781926374	-3.24556412385025	-4.21987064202951	8.66052792014557	-1.21704623143761	-3.4239980362381	-3.56351393544055	-2.60982033779587	-4.35219322112097	-4.18663425700757	-2.31390677569063	-3.35382335563782	-3.5648319534578	-4.29318735091286	-0.971413513489158	-0.922233501238949	-3.82708190832407	1.15994151515207	-3.87063384630624	-2.65104702474832	-3.16312352104563	-2.6121954662559	-3.76548470775901	-3.15476197832059	-2.9327283075887	-3.35893618221255	2.34319136217755	-3.4808334738882	-2.52276996192961	-3.15824200406801	-4.35724093067006
"COPS2"	5.06676972897321	9.52321670237709	11.0519459197947	8.73769881484974	7.80976258985267	6.65969111751917	7.7303452566467	4.6866230413961	3.73517915880852	5.450822221474	10.1380162847003	7.04441971458903	9.76877431319202	3.41708330206124	7.10508011951364	8.42220097309433	8.0539345764412	6.10932739822137	4.80878695659135	6.42683696405703	4.57573161702578	4.80185410436769	-1.43825252324269	9.07605460270908	1.83393447251254	8.95799053688928	6.20229524428925	10.4072983178912	8.20183267509872	5.18520071371479	4.7206924892723	9.15542727510864	6.59282481077001	8.22043034539585	5.7144658900112	4.79867776814676	6.17623734155024	10.3590556657648	7.20369328524959	3.67616793896663	8.15077167304759	7.28475860585639	7.82063941732199	8.42220097309433	8.50426959224292	10.1505290018215	-1.21704623143761	3.4344612578426	8.78671421707632	9.71088028673644	4.96729065295838	4.94188717517361	8.93244971576771	5.55303404667381	10.2220375569875	5.58007586891872	6.37247235492995	-0.922233501238949	9.11986293969607	11.2002225063655	9.22937979404981	4.08377260459047	10.0055829706273	2.06752971538115	6.59282481077001	9.88952673741902	8.1100153069679	7.97061559159357	8.27720246255007	7.22377331005458	2.09879785863148	9.59259531714294	7.39869064191684
"UBR4"	3.10079085876892	0.360070669068472	6.73469300971967	6.89750019629573	6.35737087070809	3.14122551248091	5.36237074783281	8.36047719048704	6.3983172333217	8.64232190634367	0.392014954145941	3.81119317854281	1.06248906229444	4.98965432412432	2.68194957593737	4.58641354862761	-0.654843814765177	6.49271291801475	0.752144352374296	4.38262048567359	4.67109485316735	4.12362251702697	6.78423302634918	0.113394114583074	3.50242449355768	-2.35875518966778	2.57928971777208	1.19691389804129	5.92268143701507	5.02431502314752	1.00921678381212	-0.471670244826096	3.98110335506851	4.21782626248305	4.71457789966102	6.42683696405703	9.98827400912119	3.62872910976838	7.29679200812901	-3.34871052906309	3.47721207909246	5.9859607961626	3.70425150583537	1.51536677079535	5.61134523478138	8.79034740221264	9.89195990968567	3.29169285254053	2.85601459143016	2.89017638142516	6.31601019574561	7.90900436343824	7.47314141808804	4.50177891106122	6.527894622032	5.17161622812228	-0.971413513489158	6.68208232997708	-1.21914073490236	1.15994151515207	1.89848019251485	7.84748315690778	3.49104589490039	3.77481760215159	5.18175304487094	2.37934451845112	3.62627443644961	3.80420691415001	7.27516446235432	5.09187056537019	7.84268961230766	5.66894010194606	1.81201113914171
