"PC1" "PC2" "PC3"
"TSPAN12" 0.0341521912375397 0.0188546781588062 -0.0198238803201947
"TXNIP" 0.0435034276582555 0.0232259705953804 -0.00845574738143606
"KIF5C" -0.0518791924117931 -0.00341259411596379 -0.012861693800471
"HIBADH" 0.0241339212383879 0.00673418081206737 0.00893392910426621
"HNRNPR" 0.0119574481159519 -0.015480906330957 0.00320711989892386
"GLUD1" 0.00483546378960988 0.00507958588522672 -0.0047109454732073
"MAEA" 0.00875759048305196 -0.00375231845508276 0.0123566822273077
"YPEL5" -0.00398204849821556 0.00435217584151759 -0.00118092125666937
"SLC1A2" -0.0427245170384795 0.00207597245139629 -0.00221128330735862
"CHCHD10" 0.00876711048908953 0.0182499385475246 0.000668291443993494
"ERGIC3" -0.00758188924607471 -0.0066873662413042 -0.0130530129467582
"CYR61" 0.0459360895192985 0.0075850279989794 0.011118797364587
"GRINA" -0.0179960928389998 0.0288577461727308 -0.0012583922141383
"TBCB" -0.0166912549530171 -0.00632917458389047 0.00642556367803267
"PTX3" 0.0162866192504679 0.0511957784905658 -0.00980014367164473
"PMPCB" 0.0261708442855104 -0.0105952855017371 0.0012489156263525
"CACNA2D1" -0.0161214287696028 -0.0291569009779668 0.0221362838993597
"UBE2Z" -0.0092899199120631 0.000362682192246023 -0.0105796249132282
"BRK1" -0.00745255024556885 -0.00316754405815235 -0.0195936780024524
"SMPD4" 0.0178104275944612 -0.00104563547588887 0.00468891820557178
"PSMD3" 0.00538375440344721 0.00148417543525211 -0.0055911104769923
"GMFB" -0.00694797176938243 -0.00124698942450201 -0.0101021521528207
"SEC23IP" 0.010171015819688 -0.014187668743762 -0.0231030047651417
"VAPA" 0.00317493193575198 -1.93676903672294e-05 -0.00306681148676683
"SEC11A" 0.0245127695403576 -0.00421516573496656 -0.0160758700771811
"MFN2" 0.0022961149051963 -0.000502796982274377 -0.0132067178467131
"GOLGA2" -0.0117496538360064 0.0015909618384137 0.0173129774008955
"FTL1" 0.00178761205124839 0.0384205705583473 0.0141270393070764
"CMIP" -0.0313994174887098 0.0176210607642297 -0.00446317223183999
"DCUN1D5" 0.0107179421997569 0.00622176978175631 0.0174157731267306
"TMEM47" -0.0139545885446344 -0.0179626579678007 0.00336323058696601
"PDIA6" 0.0125690919904464 -0.00113459070208734 0.00295036696148406
"ZRSR1" -0.0190288799481503 0.00472887956836836 0.00386783926924159
"GDI2" -0.00319145724541171 0.00497749675103446 -0.00863058036314758
"MIEN1" -0.0140711058009341 0.0150715164277703 0.0035313481367498
"RPL13A" 0.00744879402842193 -0.00321936383272096 0.0112441604545923
"TALDO1" 0.013711138320387 0.0191079697823885 0.0113704806932732
"ZCCHC18" -0.0516016208567051 -0.0152956509417776 -0.00636767354185759
"MYO5A" -0.0189318868306569 0.00985053278879485 -0.0308246695958777
"SQSTM1" -0.00807822518684766 0.0274663810842024 0.00892336173991205
"MYL12B" -0.0191369891852112 0.012092676274266 0.000554113758734846
"PCYT1A" 0.0201197134535491 0.0165567287880787 -0.0171197645630712
"ATP1A1" 0.0165201183080621 -0.0128327561879675 0.0199703053360443
"ANXA7" 0.0216417345742929 0.0217952787996193 0.0166717403864246
"ATP1A2" 0.00200846545207345 0.0282223759558314 0.0459925387169029
"RAB10" 0.00461065989098487 -0.0034388352303079 -0.0258121917862605
"H2AFV" 0.0237071941054941 -0.0350902621418032 0.0243084244679989
"AGPAT4" -0.0333886049717568 0.00149162154380952 0.0157053580767414
"DDAH1" -0.0271537162503913 0.00702162315903452 0.00242223557378355
"SLIRP" 0.0141377136605077 -0.00875541464445903 -0.00514867613351615
"PSMA1" 0.0139711727947232 -0.00470713434316672 -0.00148141269538043
"NISCH" -0.00811839863194628 0.000777421925649494 -1.66709749022923e-05
"CLDN11" -0.00852151451740324 0.0091714285131942 0.0308208286120205
"TMEM106B" 0.0102326066257974 0.00684733411923153 -0.0428430240981532
"CCDC90A" 0.0358191132403421 0.0336662632936919 -0.00472569789716849
"TMCC3" 0.00251200097896464 0.0559283548192068 -0.00361080418189721
"SLC6A15" -0.034721897205985 0.0014996263151931 0.0122408394123802
"TNNI1" 0.0405056119153162 -0.0602177674115177 0.0350200617720501
"ALDH2" 0.00713924266680899 0.0383756833763216 0.014403099408264
"CKS1B" 0.0411019029908545 -0.0263550230174641 0.00492749998271624
"ATG16L1" -0.00681811947274155 0.0108618781547269 -0.0031421852447712
"SLC12A5" -0.0427251377613778 0.0028477096688566 0.0164551822197572
"ANGPTL4" 0.0313559670396128 0.0588863138909389 -0.00434222723123238
"GCSH" 0.007394498179969 -0.00415706183386413 0.00902315596288707
"NCAM1" -0.0204891007006484 -0.0332560809431302 0.00707316060135285
"SNX12" 0.00380440206982582 0.0113151720142289 0.00476857721756997
"MAPK1" -0.0013228134931498 -0.00768722445531131 -0.00241076774616994
"RASGEF1A" -0.0405535440570217 -0.0028780489102792 0.0104017434281756
"CELF2" -0.0070147039123326 0.0132055533656275 -0.0402252028887557
"CTXN2" -0.021433532971513 0.00907427415525327 0.0537310355312611
"PSMB1" -0.00532209166855362 0.001898429590699 -0.000831198331170771
"RBFOX1" -0.0402634620730076 -0.00518388661093709 -0.033090020064917
"NASP" 0.0336348972737352 -0.0230317310005953 -0.0326736575024979
"HNRNPA0" 0.00893051703017177 -0.00436535578424541 0.00506808468146128
"ATRAID" -0.00463687001408082 -0.000791595195990305 -0.0162266626474981
"FABP3" 0.00866805980130085 -0.0363860780605143 0.0039762461228872
"GRIA1" -0.0350286038158676 -0.0255365614780917 -0.0417881954983512
"DDIT3" 0.00427135360884298 0.0241052156559991 0.00304754984476533
"CLTC" -0.00205463014874668 -0.00449927646514923 -0.0103480948128951
"CCAR1" 0.0110605967829181 -0.00981359056899367 -0.0200769183330689
"NEMF" -0.00601918482202608 -0.0093023267895755 -0.00187905750488836
"TEX2" 0.00265036812207031 0.0135064461696229 -0.0122633799619859
"RETN" 0.00914247085185173 0.0362512453046145 -0.0015013627904381
"CCL2" 0.00768742546974486 0.0610143849588805 0.0193842417594047
"EIF1B" -0.00808831889456155 -0.0256213284174202 -0.000843732258146003
"HSDL2" 0.0317053455898958 0.0223918679578419 0.00519972039737983
"TMEM29" -0.00854140877545988 0.00796864623347307 0.0297048042445555
"ANKRD17" 0.00147942497201904 -0.00194798690830175 -0.0136395782936855
"SFXN1" -0.00502795350769462 0.0236285426383451 -0.0225938536655517
"FCHSD2" -0.0119270327820474 -0.0108280405824926 -0.00263673999714846
"SNX4" 0.00730423966337923 -0.0193670424804609 0.00530950955963912
"TAB3" 0.0167926388802261 -0.0101232633126694 -0.00910461620571836
"PSMA4" 0.00912883028046079 -0.0119210502581054 -0.0211568706004856
"OXSR1" 0.00753152369001205 0.0262904173148251 0.0161042480599497
"KIDINS220" -0.0139767666959745 0.000896399599401673 -0.00703646865912057
"NRSN1" -0.0520131841788797 0.00146298734918061 -0.00851806582730568
"RCAN2" -0.0296563461130131 -0.0373211496288964 0.0058499442345705
"IL1RN" 0.00102500682120075 0.0327519450700156 0.0210962529782306
"INPP5F" -0.0330708279611097 0.0108926614803183 -0.0288469277444192
"NUDC" -0.00190667182618228 0.00981234568664953 0.000208784849994059
"UBE2Q1" 0.00239064549804475 -0.00446750711509259 0.0158488210665784
"BCLAF1" 0.00651752311041559 -0.00489749933189921 -0.0181889152367189
"ATP6V1G2" -0.0536952740234739 -0.0216362702683383 -0.0146047613742484
"ZFP367" 0.0248977587178482 -0.0356006365903538 0.0279665307815303
"SV2A" -0.0389986862793904 -0.0261418191925251 0.00411431273052283
"COA5" 0.00823674019558208 0.0143147537589323 0.0080397251280267
"MATR3" -0.00186358727796329 -0.0121813195659595 -0.0123932294784061
"FAF1" 0.00980103721331891 0.0129634246083002 -0.0170448318057651
"ARHGEF17" -0.00188681668224566 0.00635277366620274 0.0203573737293077
"DBNDD2" -0.0141798372643851 0.0042341646113506 0.00708888745693242
"THOC2" 0.0139488926801932 -0.00572834368080954 -0.0426962170419275
"POLR1D" 0.00610440853193667 0.0021061335956855 0.00724918554747819
"KIF1B" -0.00641486558131467 0.00286638190039126 -0.000534041727817418
"HSD17B10" 0.0273232508584147 0.0212251703478873 -0.0190058427800324
"COX7A2" 0.00341045479749697 0.000248944822362049 -0.0154818374385545
"NONO" 0.0123207552569266 -0.016355196808251 -0.0103436928294147
"ROMO1" 0.00330025957987402 -0.00274731675759648 -0.00212921513734007
"SEPT6" -0.00232699703989578 -0.0631440683318278 -0.0208991042385693
"EMC6" 0.017661163778414 -0.00504364342731472 -0.0227477740981004
"TRIM35" 0.00303514842893341 -0.0157142282954961 -0.0239155169710748
"CCNI" 0.00442805535335941 0.00832028432349304 -0.0128821808108977
"SRSF6" 0.0111967272775124 -0.00996802819215068 0.0169526353853798
"SRSF1" 0.0192871695974081 -0.0145096946233981 -0.00349906582645135
"RNF157" -0.0330640898712823 -0.0242909674157163 -0.011884260569916
"WDR26" 0.00516510870518329 0.000466632027018238 -0.02215600966989
"CSRP3" 0.0421542639559538 -0.0631798487669626 0.0328976112138317
"1810013L24RIK" 0.00487283622403827 -0.000246271693560511 -0.0276858984955947
"MCTS1" -0.00649543061030692 0.00148871815312734 -0.00645779467332289
"GCHFR" -0.0271985610996947 0.019704785084916 0.0850898569968948
"D10WSU52E" -0.00562452987386301 0.0149294656681315 -0.00616946852483086
"TMED5" 0.0172037745373745 0.031946755850607 -0.00643774127553593
"OXR1" -0.010220145841064 -0.011725251237875 -0.00515769353916288
"FAM213A" 0.0114128090817365 0.00962772893812975 -0.0225764407742886
"BNIP3" 0.0104701907283898 0.00873394763808751 0.0100158269443824
"SPARC" 0.0309870305317156 0.0268198122425172 0.0781366112043536
"ZYG11B" -0.0217429775788463 0.0188973825914198 -0.0228721671614911
"CPLX2" -0.0226921655152677 0.00118241027804235 0.0110097552494985
"NAV1" -0.0192310209659031 -0.000351683976205579 -0.0339303560314337
"A430005L14RIK" 0.0146191970677525 -0.0154196948715808 0.0129504775679223
"PSAP" -0.0164664331804515 0.0326826139821543 -0.0195422053822847
"UGP2" 0.0262362645587355 -0.0031215999420637 -0.0143426544680323
"SYNE1" -0.0180334252395663 -0.00270373782749373 0.0172568889204646
"IFI27L1" -0.00547246128739552 0.0669281507229923 -0.00997022534599025
"MARCKS" 0.00207240559536847 -0.00690756530421294 0.00530398793558984
"OSBPL1A" 0.000866139485919002 -0.000723601987503807 -0.0103858650292781
"PPP1R2" -0.0029149275478457 -0.0222712502521931 -0.00783135531996117
"TPPP3" -0.025308254444487 0.0126138439918818 0.0915842761272362
"PRMT8" -0.0415137102025624 -0.0112851417304009 -0.0266833298028011
"VCL" 0.0380549241976423 0.00247756396224047 0.00678347242323799
"DHDDS" -0.00588646267909478 -0.00728835350069665 0.0092009977311275
"TCF4" -0.011761886689362 -0.00739251794551355 -0.0363111790349726
"PPP2R2A" 0.00667005077657533 -3.06811905751721e-05 -0.00663840829193821
"ZMYND8" -0.000601439388896796 -0.0127395122397676 -0.000161854901610431
"NPC2" 0.0138566675060454 0.0262658964008155 -0.0166852053709462
"HMGN5" 0.022538314960582 -0.0302491624416026 0.0188137387383561
"CDIP1" -0.013622376888134 0.00490800711112185 -0.00825943561833062
"TFRC" 0.00193777604201629 -0.0215351834317848 -0.048745282574712
"TRIM30A" 0.0165643189641208 0.0633111896640403 -0.0139304096637762
"HPRT" 0.000503729867258665 -0.0130340487082612 0.00794944899484918
"DHFR" 0.0214751333471073 -0.0125972485529345 -0.0140414388323271
"ARPC2" 0.000416566294286442 -0.00881007806425715 -0.0054008947086127
"MTPN" -0.00542110546083178 0.00517544485943477 -0.0231149697391675
"CLCN3" -0.0144265175639169 0.00384671845698047 -0.0171425838342539
"SYAP1" 0.0173299464005255 0.0127317714547394 -0.00074724854943384
"CLASP2" -0.0266940046963519 -0.0158614184450387 -0.0166018087075299
"GPD2" 0.00534538322202517 0.0167858152881488 -0.022774132883318
"WDR1" -0.000696116953317708 0.0145251391995898 0.00445006658930368
"FBXL19" -0.0111176354001129 0.00860345719859505 0.00577384308183938
"CAPRIN1" 0.00196461183340479 0.00383720489950443 0.00410722183804461
"MEF2C" 7.67410896224163e-05 -0.0427745396739446 -0.0598440742314256
"GATA6" 0.0459418619859543 -0.0306769756636536 0.010323736632644
"PGRMC1" -0.0104885256240849 0.00753795724406854 -0.0191638730768998
"PDXK" -0.0257646770543778 0.0283809039456584 -0.0100867554122294
"CRH" -0.00475490687093731 -0.00100834766490606 -0.0108943838437997
"NCALD" -0.0489091587148366 -0.00717259866263888 0.0150174682029912
"ELP5" -0.000294362324261134 0.00697563329252284 -0.00572853978253896
"RALYL" -0.0447513251746974 -0.00248823686288013 0.013129844879068
"RPSA" 0.00410231423094504 0.0119566606202085 0.00283528740146602
"MOCS2" 0.00355716630090456 0.0109594199464337 -0.0215331670788746
"MYL4" 0.0409943341727269 -0.0482231553532224 0.024011126689002
"COX17" 0.00879711128088224 3.62219954416475e-05 0.00313254899516359
"GUK1" -0.010516199668726 -0.00586908716705697 0.00393312236058292
"SCG5" -0.049426044608806 -0.0126100664435691 -0.0308923968961473
"LDB3" 0.0384450544314629 -0.0415802544557506 0.0245204948728748
"NCBP2" 0.00600839938811842 -0.0152209434070372 0.0210228369511088
"ABRACL" 0.0435560155486237 -0.0250528063859434 0.0170187221061304
"ENO3" 0.0377745959884489 -0.0614235678379994 0.0152605912771358
"EGLN1" 0.0136089985224166 -0.00038153855250795 -0.00329973561027564
"TMX2" -0.0161360089335393 -0.00492356866337764 0.00211537228073936
"HSBP1" -0.00728886783863868 -0.0118877277150663 -0.00920477075534811
"DPP3" 0.0121298809475892 -0.0133863165666393 -0.034875657579948
"PRPF8" 0.0035914353901439 0.0229081216065141 -0.00178259774459468
"UBE2T" 0.0313500199560769 -0.0486023522001687 0.0113473171806772
"RPS20" 0.0111637648487473 0.00699433501159329 0.0163130101906453
"PJA1" -0.0129430479224381 -0.0120715752395959 0.0038623217285786
"PPP6R3" 0.0191329522458218 -0.0130675917853335 -0.00543449739495923
"JUN" 0.0135389357820183 0.00371780675335039 0.0626705044433198
"PNMA2" -0.0375863739895426 -0.00868070549620546 -0.0246238209832807
"SELK" -0.00665412858079834 -0.0126312874312703 -0.00804106124779686
"ATAD1" 0.0143927467552277 -0.0152546550662562 -0.0190459754716361
"BPTF" -0.00749414320898726 -0.000824344279222224 -0.0128015311653317
"STX12" -0.00289605886644309 -0.00944792978546372 0.0104986289568922
"DNAJA2" 0.00734704954988105 -0.00583676075272062 0.000224911212721988
"RPL41" -0.00441724411203978 0.018715468042311 -0.00568866164287222
"SUMO3" -0.0121336081684251 -0.00535340230156328 -0.0109573529085912
"GLO1" -0.0037168153637733 -0.00011216980217593 0.00551268600967854
"H2-K1" 0.0271265184322203 0.058183202505853 0.0204332377789941
"LARS2" -0.002373336783838 0.0321632650924235 0.0102841556532148
"STAT3" 0.0119083973191693 0.0220489721426172 -0.0101137142194854
"UFSP2" -0.00635992011933463 -0.0216083189125718 0.00602477584822044
"USP11" -0.0185448096097629 -0.0343321487238774 0.0196362800153793
"FAM63B" -0.00141153598487959 0.0139251603496461 -0.00474655150205326
"OGFRL1" -0.00280263886992974 -0.00258647052587449 0.0074015090206991
"PRPF40A" 0.0132474680579801 0.00277473822211804 -0.0149971719516766
"RAB11A" 0.00426214412289834 -0.003576181306346 -0.00910672966748349
"MPHOSPH8" -0.00308650856679198 -0.032860341271951 -0.0199470625052892
"RAB3A" -0.0485182771047081 -0.0195818736280835 -0.00198577476259694
"PPP2R2B" -0.0470234741021191 -0.00352333856851042 -0.0251064897689262
"PITPNC1" -0.0210600492114498 -0.00972890299319496 0.00898160900727798
"NR3C1" 0.00436436285356908 0.0226225834721608 0.0433982586803545
"RAB27B" -0.0240153764558931 0.00226931676009122 0.0315429714208345
"NEAT1" 0.0193078449657441 0.0618106441287452 0.0225864941785129
"LYRM5" 0.0257303424212489 0.00940849024391252 -0.000257564206449004
"FIGNL1" 0.0314945410005468 -0.0371309886101348 0.0147489113767423
"TIPRL" 0.00794450720996682 -0.0258694700926628 0.00899267994747716
"XPO1" 0.00859497120846055 -0.00790148213048136 -0.00840040760493771
"CYCS" 0.0110132670432097 -0.0105593779711951 -0.0160002309973104
"API5" 0.00713690463358739 0.0130322879668226 0.0154448914759122
"ACOT13" 0.013944569391866 -0.00480054985481678 0.00439658027488898
"PHF14" 0.0116115204649735 -0.0118185731312638 -0.0182023532963551
"RUFY3" -0.0444416251299875 0.00585340515673596 -0.0126801836034651
"RPS15A" 0.0143945045009453 0.0034051875123149 0.0163118526869406
"TMEM11" 0.0144945169773383 -0.017958213188034 -0.0112582305721383
"TRMT10C" 0.0214442003484906 0.00403425726215348 -0.00817784758625774
"PMVK" -0.0175960296217766 -0.00644552828445312 0.0100469380630009
"ATP5E" 0.00431187580175671 -0.00537558000053595 0.0074107780445051
"RPLP0" 0.0104435069882193 0.00473361936936568 0.000966751711005691
"ADRA1B" -0.022525424474462 0.000645034986267031 0.0693877927327267
"PPIC" 0.0555501002339084 0.00048782766903708 0.010573881248265
"SNX19" -0.00194662666871755 0.0145170544005411 0.00158766644555522
"HIPK3" 0.0247119590007595 0.00640759157658808 0.00918980676326001
"MINOS1" 0.000553807064762328 0.000305117691317764 -0.0164058726043973
"IDS" -0.0380575407882188 -0.0154613859881504 -0.00136875187300317
"EEF1D" 0.0180304928192286 -0.00779669411999115 -0.0125410849425133
"TCEB1" 0.0105748563786447 -0.012526557670935 -0.00867698622923584
"CRADD" 0.00636253915497254 -0.00052698463753215 0.0199633321646567
"RPL23" 0.00901709188271744 0.00212410308350376 0.00899483745039537
"ACSL1" 0.0259878779078787 0.0162140224024262 -0.0307886484638096
"GBP7" 0.0187179296956792 0.0558077355248257 -0.000822507440642456
"SMARCA2" -0.0292670081651178 0.00088463852153256 -0.012622923717151
"YKT6" -0.00991405124099256 0.00725790219538431 -0.00979252210464373
"DEGS1" 0.0120190510524609 -0.0158466199040523 -0.00840418645455218
"ATF3" 0.0380414326647214 -0.0128100908599645 0.0441826281084978
"DDX39B" -0.00246801998272715 0.00532402584840594 0.0207699342684224
"ZMAT2" -0.0160643461311744 -0.016123427970868 -0.00733648244187634
"NTM" -0.0230600641152532 -0.0137055124839568 -0.022743827097477
"ARF3" -0.0259814270026612 0.0172936866310896 -0.0107046153101296
"STRN3" 0.00776676307814958 -0.00593489256948904 0.00100365228035939
"RPL37" 0.00819029269695625 0.00242605100325182 0.00925475463193699
"MRPL45" 0.0125367479802616 0.00147729569303161 -0.0235224851533736
"UBQLN1" -0.0056539107680894 0.00918726848110788 -0.0161200344774108
"GCLM" 0.017135108094089 0.0410592950947032 -0.00201206930869691
"DAZAP2" 0.0135282728526349 0.00362721531444146 0.00445167345327563
"MTSS1" -0.00167133371489563 -0.0255900544191872 0.00467987665299324
"MAP4K5" 0.0236083576236731 -0.00682437507425247 -0.00597599423549834
"RAP1GDS1" -0.014105732275129 0.00373781158108014 -0.00468985189832112
"PKP2" 0.0444996869357714 -0.0166978226416744 0.0322937641575858
"PCLO" -0.0511500493559548 0.00983312981369503 -0.00645932301370737
"SRSF7" 0.0139616405064329 -0.020886656852846 -0.0140916965827602
"ZZEF1" -0.00826475115163815 0.0113152636780085 0.00625107992857103
"MFSD6" -0.0227271228363472 -0.00161724039165235 -0.00104748433920455
"BAG3" 0.0409399595077856 0.0141190617982663 0.0388018034280036
"SNX3" 0.00132922381803362 -0.0120353166818924 -0.00121284294454446
"TNNC1" 0.0347153353170195 -0.0537147430193815 0.0347531256511378
"UBE3A" -0.00175423013054718 0.00263171800231839 -0.0131523459310029
"DCAF5" -0.00789172268142159 0.0110976312223517 -0.00999568317637884
"FAM134B" -0.00406544707248018 -0.0639086161168484 0.0221208906987822
"CAB39" 0.00310123668522553 0.0135821927810473 -0.0137165040174584
"SLC25A1" -0.00903759129107107 0.0311263594134071 0.00254046698955675
"GEM" 0.022841212245016 -0.0162716010517268 0.0588600392774697
"METAP2" 0.00250674707077317 -0.0152038107573302 -0.0103349401830391
"CCDC34" 0.0190878877053424 -0.0227448487284391 0.0162210176472413
"AEBP2" 0.0132297252097194 0.0180803727196824 -0.00557595285102387
"RTP4" 0.0192192995295472 0.0624207624321099 -0.00700622737710418
"CTNNBIP1" -0.00984976012577522 -0.00351990405296544 -0.00773581881011224
"KDM5B" 0.000149423356404055 0.0130765392862622 -0.00388993401354987
"STEAP4" 0.0168376572336708 0.0595005753269835 -0.0110958057355293
"D3BWG0562E" -0.0370033744398399 -0.0109884876759777 -0.0369803337409844
"TRIM59" 0.0298335096087721 -0.0228831217031852 0.00896031503284596
"D19BWG1357E" 0.0101712672908834 0.0236453072176384 0.00231888185447406
"MBLAC2" -0.0269631791226249 -0.0227342812274201 -0.0121442114373462
"ADORA1" -0.0155954774100076 -0.00209148237600627 0.000809634960520895
"VMP1" 0.0197020110504171 0.00337177618522697 -0.0415304198565655
"B230216N24RIK" -0.0018923123184555 -0.0027310441358728 0.00269563431802258
"TRP53RK" -0.00234481201236082 0.0103008802537378 -0.00534694103643726
"KRAS" -0.00865152700858301 0.00862357331988404 -0.00234276601189849
"SPCS2" -0.00148607096372756 0.00734568006547945 -0.00432670149712446
"TANC1" 0.0154971942947384 -0.00121858055105094 -0.00450426609266811
"PHF15" -0.0156339064933387 0.0161229834198869 0.0231810296933523
"CHTOP" -4.46062303018491e-05 -0.0145847836890844 -0.0115885507948409
"CDKN1C" 0.0401555672980257 -0.0309990748960654 0.0221328667907214
"D16H22S680E" -0.0221695943342137 -0.0101220770063497 0.00801895288580613
"NUDT10" -0.0196300284401253 -0.0148618145302193 0.0375226570661225
"TMEM33" 0.00326272970219779 0.00799931183133286 -0.0301149764411714
"PGD" 0.000852108613615521 0.0457441960058081 -0.00379066845266635
"PTPRD" -0.0129731345885634 -0.0383490134834323 -0.0157478499872745
"MYZAP" 0.0353421230026122 -0.0511544389817071 0.0327122519217611
"1700021K19RIK" -0.00515662774824499 0.00268547353779457 0.0127939158153828
"ECH1" 0.0197587178314088 0.0319322937628088 -0.0073458800911165
"GNA13" 0.0179733001358754 0.0173356757906532 0.0247051157837582
"OCRL" -0.00409403093062023 0.0012671175716251 -0.00617408975970233
"NSG2" -0.0561587010846471 -0.0122256870552271 -0.0166582497924629
"ATXN7L3B" -0.00864278731874961 0.00167796945253903 -0.0253767965752772
"KLHDC10" -0.0143286839773062 0.011475669751453 0.00719643171636079
"MCL1" 0.022277160814604 0.00941893664136545 -0.00118498641372372
"SCAF11" 0.0190475386191243 0.0135951793924201 -0.0068229051777362
"SUB1" 0.00151359411962335 -0.00687132419749324 0.00140478260078304
"FAM227A" -0.00427074273025479 0.0141678570531728 0.00935383736677937
"MAGEE1" -0.0439139310840203 -0.0177361438074804 -0.00765051892824052
"ARFGEF1" -0.00114830713734428 -0.010067363742329 -0.0152790811020951
"ZMYM3" -0.00358353788528006 -0.0246305600203943 0.0219192789397362
"PPP1R3C" 0.0225083452183088 -0.0551840810161962 0.000319307569662771
"2700089E24RIK" -0.00106631659543479 -0.014999085651654 -0.0194471628155761
"WDR6" -0.0225907405535361 -0.00698811311950666 0.00955637109114543
"SMC3" 0.0129915039981308 -0.0144752409695634 -0.0140595921056588
"PSMA6" 0.000857367213337103 0.00883213741594393 -0.00411467436643414
"SLC25A46" 0.00511534754715023 -0.0126128494277168 -0.0163389330449883
"UBE2QL1" -0.0494804108423174 -0.00764085096324823 -0.00624247719514046
"TOR1AIP2" 0.016558008842486 0.0112864787362456 0.00497995194321459
"LUC7L" -0.00394597867082456 0.00719248361287957 0.0206638174628395
"EID1" -0.00432313861449654 -0.0274204468809593 0.00308488932228962
"TOM1L2" -0.0236994159177643 0.00867466116137971 0.0109182481715397
"PNPLA8" 0.0144435409899461 0.00102185688868932 -0.0100641158492854
"ECI1" 0.0430656947583512 0.00815352193177344 -0.00811195171369113
"NT5C2" 0.0101538189809443 -0.0181444727624262 0.00701370345737831
"FH1" 0.0214738531867665 -0.0123789543251117 -0.0262593803291442
"RPL14" 0.000870437411924374 0.0170923867173682 0.0219278004047593
"SSR1" 0.00328111685174411 -0.00841156495141528 -0.011430364476624
"PDCD6" 0.0167791058030065 -0.000329366274602838 -0.0255183532008368
"2810468N07RIK" -0.00909331019731047 -0.00048982173719838 0.033581122193126
"TENM1" -0.0236293509158849 0.00210488772469652 -0.0307076961568865
"SC4MOL" -0.0136617410147285 -0.0175570493117616 0.0036513673431736
"CCT5" 0.00345230065888413 0.000568582448488262 -0.00556600935143291
"NDUFS4" 0.00770337974697868 -0.0118485211897001 -0.0209151625512271
"SLC19A2" 0.00979701652299261 0.0194528085401972 -0.00836987992270174
"ST3GAL5" 0.00778541946525185 -0.0332484134089487 -0.0132536687530582
"DISP2" -0.0448004889196383 -0.0014548497209787 0.00814035029984754
"PRPF18" 0.00149191488321408 0.0127409929982251 0.0199568518048638
"OLA1" 0.000102728541511391 -0.0260648415290193 -0.0164881211117024
"ATP2B1" -0.010208226819548 0.000548345806164413 -0.0142287394201569
"2900056M20RIK" -0.0291356568052543 -0.0129549355389948 0.0125382026670924
"PURA" -0.0244543193909624 -0.00329824517615196 0.0116437308810325
"MRPL35" 0.012071942235111 0.00601445374855385 0.00604131261224975
"RAB37" -0.00682251169533919 0.00947300399468235 0.0314880752956309
"RASL11B" 0.0217036948653652 -0.0670940967460442 -0.0182271835570281
"PTBP2" -0.00185046685883445 -0.0159661078044546 0.00830520286586312
"PTPN11" -0.00648481133407939 0.0105487884633358 -0.013780341533431
"CELF6" -0.0403251527006648 0.0056312651012568 0.0478889511870992
"TMOD2" -0.0552111816705806 -0.00144328072317897 -0.0228365390773412
"GATA2" -0.026158979312169 0.0214062854581491 0.0720990217582061
"ABCD3" 0.00980609386027199 0.000925239615306916 0.000424555026182684
"DNAJC1" 0.014846527743446 -0.0061138483111936 -0.00135284199278823
"DDX58" 0.0112321708102486 0.0712535070453517 0.00244577397389837
"HDAC2" 0.0129666612802499 -0.035502834347904 -0.0117973113613965
"GEMIN7" 0.00248690788075025 0.0017378058711215 0.0137374014280598
"NRP1" 0.0315869999007156 -0.00374081245890165 -0.0341535568798476
"DLC1" 0.0147774761344401 0.0045502427952975 -0.0189603104062475
"TOP1" 0.0128382358312507 -0.0101296090518163 -0.0265870642813557
"PFDN2" -0.000131295926287241 -0.00734724022702396 0.0287001031978824
"PDP1" -0.00371756852422924 -0.0224583189549109 0.0106837572867864
"COMMD7" 0.00450309007274996 -0.0115167039145408 -0.0203685604217618
"ISCA2" 0.0032761743005394 -0.0208072139922738 -0.0124207579804882
"BRD2" -0.0071896011699395 0.0274704469099419 -0.0157472264182256
"TIMM9" 0.00473430393315987 -0.0313315941717699 0.00103505947833384
"SFR1" 0.00750236041340494 -0.0103619389927092 -0.0131495996629095
"HSPE1" 0.00503414481366431 -0.00236712724373176 0.00506638428766948
"PHAX" -0.00561144034079994 0.00453698903668506 -0.00978921938471349
"TOMM20" -0.00995057385097728 0.00490393477027883 0.00750695902516205
"RRBP1" 0.0136583230418902 0.0449889440292107 -0.0175617300367417
"TRIM37" -0.0252343157022296 0.00362966249769448 -0.00950469830843344
"FOXRED1" 0.015430645593896 -0.0100643654519942 -0.0202210718581614
"TNFRSF23" -0.00217323237523437 0.0102617564782614 0.0107492078518468
"RALA" 0.00346354296464218 0.00389518689343816 -0.00232340423475513
"NCKAP5" -0.00185812502688762 0.0010601060070217 0.000232427885933968
"FAM73B" -0.00386543748640948 0.00801691935644164 0.00918138958642899
"ACOX1" 0.00209662305005466 0.0311561798999192 -0.0216558662130086
"ME1" 0.00908427660258645 0.0292869566079209 0.0218356516876376
"RNF7" 0.0122183531956437 -0.0122176821365455 0.000375899080454027
"PRPS2" 0.0179192899085745 -0.039864081361572 0.000561002090277625
